Clear Date,Product Code,Product Name,Financial Institutions Long,Financial Institutions Short,Managed Money Long,Managed Money Short,Physicals Long,Physicals Short,Others Long,Others Short,Open Interest,Symbol
2024-05-31,PVF,SGX Baltic Panamax Time Charter Average Futures,1030.0,2500.0,27807.0,12262.0,50214.0,67462.0,4653.0,1480.0,83704.0,P4TC
2024-06-07,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2913.0,2842.0,20448.0,7923.0,63355.0,77920.0,3884.0,1915.0,90600.0,C5TC
2024-06-07,PVF,SGX Baltic Panamax Time Charter Average Futures,703.0,2363.0,26216.0,11044.0,48267.0,64702.0,4168.0,1245.0,79354.0,P4TC
2024-06-14,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2893.0,2813.0,19459.0,7998.0,64263.0,78198.0,4344.0,1950.0,90959.0,C5TC
2024-06-14,PVF,SGX Baltic Panamax Time Charter Average Futures,878.0,2478.0,24497.0,12450.0,49500.0,62940.0,4213.0,1220.0,79088.0,P4TC
2024-06-21,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2938.0,3025.0,20710.0,8420.0,64291.0,78568.0,4054.0,1980.0,91993.0,C5TC
2024-06-21,PVF,SGX Baltic Panamax Time Charter Average Futures,761.0,2373.0,24909.0,14539.0,52919.0,64505.0,4248.0,1420.0,82837.0,P4TC
2024-06-28,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2783.0,3211.0,22745.0,8878.0,65290.0,80195.0,3840.0,2374.0,94658.0,C5TC
2024-06-28,PVF,SGX Baltic Panamax Time Charter Average Futures,861.0,2368.0,25999.0,15449.0,54859.0,66021.0,4195.0,2076.0,85914.0,P4TC
2024-07-05,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2471.0,2809.0,21580.0,7064.0,59949.0,76527.0,3955.0,1555.0,87955.0,C5TC
2024-07-05,PVF,SGX Baltic Panamax Time Charter Average Futures,666.0,2409.0,23382.0,13999.0,51901.0,61576.0,3545.0,1510.0,79494.0,P4TC
2024-07-12,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2451.0,2844.0,22774.0,6999.0,59784.0,77256.0,3660.0,1570.0,88669.0,C5TC
2024-07-12,PVF,SGX Baltic Panamax Time Charter Average Futures,871.0,2279.0,23805.0,14232.0,53654.0,63194.0,2850.0,1475.0,81180.0,P4TC
2024-07-19,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2491.0,2884.0,24699.0,7339.0,58463.0,77790.0,3750.0,1390.0,89403.0,C5TC
2024-07-19,PVF,SGX Baltic Panamax Time Charter Average Futures,691.0,2181.0,25545.0,15032.0,53847.0,64160.0,2880.0,1590.0,82963.0,P4TC
2024-07-26,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2621.0,2918.0,24909.0,10859.0,60485.0,76253.0,3815.0,1800.0,91830.0,C5TC
2024-07-26,PVF,SGX Baltic Panamax Time Charter Average Futures,746.0,2140.0,26631.0,15234.0,53785.0,64778.0,2725.0,1735.0,83887.0,P4TC
2024-08-02,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2531.0,2662.0,22171.0,11890.0,56048.0,67658.0,2590.0,1130.0,83340.0,C5TC
2024-08-02,PVF,SGX Baltic Panamax Time Charter Average Futures,621.0,1800.0,25657.0,11023.0,45020.0,59655.0,2475.0,1295.0,73773.0,P4TC
2024-08-09,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2601.0,2802.0,21121.0,11185.0,57570.0,68280.0,2305.0,1330.0,83597.0,C5TC
2024-08-09,PVF,SGX Baltic Panamax Time Charter Average Futures,651.0,1870.0,22291.0,12177.0,46831.0,56886.0,2435.0,1275.0,72208.0,P4TC
2024-08-16,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2631.0,2802.0,21775.0,12064.0,58511.0,69141.0,2435.0,1345.0,85352.0,C5TC
2024-08-16,PVF,SGX Baltic Panamax Time Charter Average Futures,711.0,1906.0,21276.0,14286.0,48161.0,55521.0,2540.0,975.0,72688.0,P4TC
2024-08-23,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2743.0,2793.0,22826.0,11784.0,58691.0,70968.0,2435.0,1150.0,86695.0,C5TC
2024-08-23,PVF,SGX Baltic Panamax Time Charter Average Futures,1171.0,2169.0,18593.0,16935.0,51170.0,53880.0,2920.0,870.0,73854.0,P4TC
2024-08-30,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2843.0,3043.0,24937.0,10419.0,59020.0,72857.0,2400.0,2881.0,89200.0,C5TC
2024-08-30,PVF,SGX Baltic Panamax Time Charter Average Futures,1681.0,2265.0,15283.0,19181.0,54467.0,52232.0,3335.0,1088.0,74766.0,P4TC
2024-09-06,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2528.0,2841.0,26639.0,10017.0,53447.0,70451.0,1995.0,1300.0,84609.0,C5TC
2024-09-06,PVF,SGX Baltic Panamax Time Charter Average Futures,958.0,2089.0,12833.0,17857.0,52233.0,48218.0,2900.0,760.0,68924.0,P4TC
2024-09-13,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2733.0,2831.0,26728.0,10916.0,54609.0,71098.0,1920.0,1145.0,85990.0,C5TC
2024-09-13,PVF,SGX Baltic Panamax Time Charter Average Futures,804.0,2090.0,11927.0,19041.0,52615.0,46520.0,3000.0,695.0,68346.0,P4TC
2024-09-20,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2908.0,2796.0,28167.0,12470.0,58087.0,74286.0,1690.0,1300.0,90852.0,C5TC
2024-09-20,PVF,SGX Baltic Panamax Time Charter Average Futures,913.0,2074.0,12057.0,20646.0,54237.0,46887.0,3120.0,720.0,70327.0,P4TC
2024-09-27,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2945.0,2838.0,28602.0,12291.0,59310.0,76084.0,1311.0,955.0,92168.0,C5TC
2024-09-27,PVF,SGX Baltic Panamax Time Charter Average Futures,1059.0,2065.0,12453.0,21121.0,55594.0,48425.0,2960.0,455.0,72066.0,P4TC
2024-10-04,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2543.0,2705.0,25995.0,9013.0,51457.0,69168.0,1696.0,805.0,81691.0,C5TC
2024-10-04,PVF,SGX Baltic Panamax Time Charter Average Futures,1173.0,1635.0,10404.0,16135.0,48480.0,44627.0,2670.0,330.0,62727.0,P4TC
2024-10-11,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2628.0,2836.0,25559.0,9022.0,50297.0,68452.0,2531.0,705.0,81015.0,C5TC
2024-10-11,PVF,SGX Baltic Panamax Time Charter Average Futures,1121.0,1656.0,9634.0,17317.0,49889.0,44176.0,2835.0,330.0,63479.0,P4TC
2024-10-18,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2203.0,2766.0,23815.0,9322.0,52695.0,69806.0,3796.0,615.0,82509.0,C5TC
2024-10-18,PVF,SGX Baltic Panamax Time Charter Average Futures,1092.0,1767.0,9202.0,19512.0,52978.0,44428.0,2785.0,350.0,66057.0,P4TC
2024-10-25,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2488.0,2956.0,21280.0,9978.0,55947.0,70682.0,4396.0,495.0,84111.0,C5TC
2024-10-25,PVF,SGX Baltic Panamax Time Charter Average Futures,1079.0,2214.0,9528.0,20947.0,53672.0,43838.0,3065.0,345.0,67344.0,P4TC
2024-11-01,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2472.0,2696.0,17796.0,10228.0,52130.0,63880.0,4861.0,455.0,77259.0,C5TC
2024-11-01,PVF,SGX Baltic Panamax Time Charter Average Futures,959.0,2040.0,9099.0,19467.0,48557.0,39618.0,2955.0,445.0,61570.0,P4TC
2024-11-08,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2587.0,2786.0,18244.0,11036.0,54231.0,65691.0,4936.0,485.0,79998.0,C5TC
2024-11-08,PVF,SGX Baltic Panamax Time Charter Average Futures,1059.0,2105.0,9229.0,20337.0,50654.0,41060.0,2935.0,375.0,63877.0,P4TC
2024-11-15,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2667.0,2896.0,21959.0,9384.0,52272.0,69054.0,4876.0,440.0,81774.0,C5TC
2024-11-15,PVF,SGX Baltic Panamax Time Charter Average Futures,1218.0,1819.0,11282.0,22395.0,51049.0,41800.0,2860.0,395.0,66409.0,P4TC
2024-11-22,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,2702.0,2776.0,23797.0,9817.0,52868.0,70835.0,4886.0,825.0,84253.0,C5TC
2024-11-22,PVF,SGX Baltic Panamax Time Charter Average Futures,1353.0,1714.0,11247.0,24875.0,54913.0,43474.0,2915.0,365.0,70428.0,P4TC
2024-11-29,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3757.0,3826.0,20312.0,11667.0,53862.0,66589.0,5336.0,1185.0,83267.0,C5TC
2024-11-29,PVF,SGX Baltic Panamax Time Charter Average Futures,2274.0,1935.0,12103.0,30001.0,56929.0,41750.0,3090.0,710.0,74396.0,P4TC
2024-12-06,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3519.0,3355.0,18588.0,11138.0,50809.0,62174.0,4601.0,850.0,77517.0,C5TC
2024-12-06,PVF,SGX Baltic Panamax Time Charter Average Futures,1375.0,1427.0,12070.0,29116.0,53352.0,38519.0,2665.0,400.0,69462.0,P4TC
2024-12-13,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3355.0,3248.0,18883.0,14478.0,53550.0,61948.0,4671.0,785.0,80459.0,C5TC
2024-12-13,PVF,SGX Baltic Panamax Time Charter Average Futures,1246.0,1671.0,14237.0,33705.0,56623.0,38880.0,2650.0,500.0,74756.0,P4TC
2024-12-20,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3518.0,3293.0,18997.0,15958.0,55332.0,62492.0,4671.0,775.0,82518.0,C5TC
2024-12-20,PVF,SGX Baltic Panamax Time Charter Average Futures,1259.0,1706.0,16409.0,35590.0,60088.0,42070.0,2280.0,670.0,80036.0,P4TC
2024-12-27,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3388.0,1975.0,15661.0,13700.0,47884.0,55094.0,4461.0,625.0,71394.0,C5TC
2024-12-27,PVF,SGX Baltic Panamax Time Charter Average Futures,1109.0,1349.0,15311.0,30813.0,51488.0,37346.0,2140.0,540.0,70048.0,P4TC
2025-01-03,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3378.0,1950.0,15739.0,14258.0,49181.0,55861.0,4396.0,625.0,72694.0,C5TC
2025-01-03,PVF,SGX Baltic Panamax Time Charter Average Futures,1109.0,1364.0,15336.0,30858.0,52312.0,38200.0,2180.0,515.0,70937.0,P4TC
2025-01-10,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3450.0,1950.0,15296.0,15790.0,52348.0,56810.0,4186.0,730.0,75280.0,C5TC
2025-01-10,PVF,SGX Baltic Panamax Time Charter Average Futures,1142.0,1399.0,15446.0,33216.0,54589.0,38172.0,2250.0,640.0,73427.0,P4TC
2025-01-17,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3500.0,1955.0,15727.0,16711.0,54631.0,58333.0,3936.0,795.0,77794.0,C5TC
2025-01-17,PVF,SGX Baltic Panamax Time Charter Average Futures,1270.0,1082.0,15449.0,35979.0,56510.0,38143.0,2865.0,890.0,76094.0,P4TC
2025-01-24,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3937.0,1950.0,15419.0,18665.0,56911.0,59093.0,4266.0,825.0,80533.0,C5TC
2025-01-24,PVF,SGX Baltic Panamax Time Charter Average Futures,1366.0,1387.0,15121.0,36437.0,59414.0,40062.0,2930.0,945.0,78831.0,P4TC
2025-01-31,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3696.0,1875.0,13872.0,17257.0,52248.0,54242.0,4258.0,700.0,74074.0,C5TC
2025-01-31,PVF,SGX Baltic Panamax Time Charter Average Futures,1072.0,1026.0,13254.0,32495.0,56125.0,39035.0,2810.0,705.0,73261.0,P4TC
2025-02-07,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3871.0,1857.0,14432.0,17814.0,52607.0,54782.0,4208.0,665.0,75118.0,C5TC
2025-02-07,PVF,SGX Baltic Panamax Time Charter Average Futures,1085.0,1337.0,13569.0,30372.0,57461.0,42616.0,2925.0,715.0,75040.0,P4TC
2025-02-14,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,4054.0,2004.0,14781.0,18923.0,53616.0,55447.0,4608.0,685.0,77059.0,C5TC
2025-02-14,PVF,SGX Baltic Panamax Time Charter Average Futures,970.0,1377.0,13699.0,28692.0,58672.0,45347.0,2825.0,750.0,76166.0,P4TC
2025-02-21,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,4417.0,2142.0,15367.0,17940.0,54493.0,58143.0,4718.0,770.0,78995.0,C5TC
2025-02-21,PVF,SGX Baltic Panamax Time Charter Average Futures,876.0,1377.0,13894.0,25933.0,58595.0,48090.0,2850.0,815.0,76215.0,P4TC
2025-02-28,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3863.0,2024.0,14861.0,10786.0,46675.0,55684.0,3860.0,765.0,69259.0,C5TC
2025-02-28,PVF,SGX Baltic Panamax Time Charter Average Futures,726.0,1190.0,11878.0,19512.0,51939.0,46256.0,2745.0,330.0,67288.0,P4TC
2025-03-07,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3775.0,2218.0,15641.0,9129.0,48218.0,59112.0,3590.0,765.0,71224.0,C5TC
2025-03-07,PVF,SGX Baltic Panamax Time Charter Average Futures,777.0,1150.0,12037.0,20207.0,53384.0,47056.0,2740.0,525.0,68938.0,P4TC
2025-03-14,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,3994.0,2122.0,15886.0,9473.0,51150.0,61995.0,3517.0,957.0,74547.0,C5TC
2025-03-14,PVF,SGX Baltic Panamax Time Charter Average Futures,730.0,1205.0,12897.0,20965.0,53934.0,47786.0,2885.0,490.0,70446.0,P4TC
2025-03-21,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,5548.0,1942.0,17648.0,10868.0,52470.0,65136.0,3277.0,997.0,78943.0,C5TC
2025-03-21,PVF,SGX Baltic Panamax Time Charter Average Futures,1126.0,1209.0,13603.0,21100.0,55440.0,50170.0,2810.0,500.0,72979.0,P4TC
2025-03-28,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6568.0,1982.0,17863.0,11461.0,53796.0,67019.0,3257.0,1022.0,81484.0,C5TC
2025-03-28,PVF,SGX Baltic Panamax Time Charter Average Futures,1028.0,1086.0,13302.0,22074.0,57846.0,51426.0,3000.0,590.0,75176.0,P4TC
2025-04-04,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6219.0,1787.0,16624.0,10454.0,50070.0,63204.0,3374.0,842.0,76287.0,C5TC
2025-04-04,PVF,SGX Baltic Panamax Time Charter Average Futures,1067.0,862.0,11510.0,21743.0,52006.0,44298.0,2745.0,425.0,67328.0,P4TC
2025-04-11,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7437.0,1404.0,15723.0,11103.0,51498.0,65473.0,4218.0,896.0,78876.0,C5TC
2025-04-11,PVF,SGX Baltic Panamax Time Charter Average Futures,1128.0,902.0,11325.0,22998.0,52782.0,43360.0,2815.0,790.0,68050.0,P4TC
2025-04-18,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7549.0,1400.0,16178.0,12393.0,52906.0,65962.0,4153.0,1031.0,80786.0,C5TC
2025-04-18,PVF,SGX Baltic Panamax Time Charter Average Futures,1198.0,1447.0,11040.0,24699.0,56130.0,44053.0,2770.0,939.0,71138.0,P4TC
2025-04-25,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7401.0,1252.0,16984.0,13344.0,54106.0,66952.0,4153.0,1096.0,82644.0,C5TC
2025-04-25,PVF,SGX Baltic Panamax Time Charter Average Futures,1146.0,1624.0,11935.0,25914.0,56997.0,44025.0,2840.0,1355.0,72918.0,P4TC
2025-05-02,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7422.0,1242.0,15207.0,11670.0,49258.0,62179.0,4195.0,991.0,76082.0,C5TC
2025-05-02,PVF,SGX Baltic Panamax Time Charter Average Futures,1110.0,1599.0,11830.0,22554.0,49297.0,39154.0,2435.0,1365.0,64672.0,P4TC
2025-05-09,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7835.0,1345.0,15686.0,13144.0,49937.0,62903.0,4825.0,891.0,78283.0,C5TC
2025-05-09,PVF,SGX Baltic Panamax Time Charter Average Futures,1120.0,1639.0,11889.0,23913.0,52187.0,40544.0,2575.0,1675.0,67771.0,P4TC
2025-05-16,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7764.0,1139.0,14988.0,14344.0,52269.0,63907.0,5285.0,916.0,80306.0,C5TC
2025-05-16,PVF,SGX Baltic Panamax Time Charter Average Futures,1113.0,1392.0,12699.0,26670.0,54335.0,40710.0,2675.0,2050.0,70822.0,P4TC
2025-05-23,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7777.0,1231.0,14990.0,14961.0,53509.0,64833.0,6010.0,1261.0,82286.0,C5TC
2025-05-23,PVF,SGX Baltic Panamax Time Charter Average Futures,2386.0,1486.0,12859.0,27884.0,55505.0,41830.0,2825.0,2375.0,73575.0,P4TC
2025-05-30,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7193.0,1074.0,12109.0,13737.0,51930.0,60777.0,5737.0,1381.0,76969.0,C5TC
2025-05-30,PVF,SGX Baltic Panamax Time Charter Average Futures,2143.0,1372.0,11449.0,23488.0,47421.0,36573.0,2345.0,1925.0,63358.0,P4TC
2025-06-06,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7518.0,1194.0,12809.0,14206.0,53493.0,62676.0,5747.0,1491.0,79567.0,C5TC
2025-06-06,PVF,SGX Baltic Panamax Time Charter Average Futures,2145.0,1310.0,10469.0,24588.0,49038.0,36104.0,2565.0,2215.0,64217.0,P4TC
2025-06-13,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,8083.0,1134.0,12523.0,15026.0,55846.0,64428.0,5632.0,1496.0,82084.0,C5TC
2025-06-13,PVF,SGX Baltic Panamax Time Charter Average Futures,2292.0,1407.0,11064.0,26933.0,52193.0,37729.0,2720.0,2200.0,68269.0,P4TC
2025-06-20,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,8498.0,1139.0,12868.0,15303.0,56166.0,65086.0,5557.0,1561.0,83089.0,C5TC
2025-06-20,PVF,SGX Baltic Panamax Time Charter Average Futures,2353.0,1576.0,11664.0,26500.0,54150.0,40806.0,2800.0,2085.0,70967.0,P4TC
2025-06-27,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,8620.0,1156.0,13453.0,14888.0,56207.0,66457.0,5642.0,1421.0,83922.0,C5TC
2025-06-27,PVF,SGX Baltic Panamax Time Charter Average Futures,1965.0,1943.0,13624.0,25710.0,54200.0,42331.0,2615.0,2420.0,72404.0,P4TC
2025-07-04,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7739.0,1087.0,11616.0,13600.0,50355.0,59316.0,5574.0,1281.0,75284.0,C5TC
2025-07-04,PVF,SGX Baltic Panamax Time Charter Average Futures,1979.0,1746.0,12595.0,21968.0,51008.0,41938.0,2320.0,2250.0,67902.0,P4TC
2025-07-11,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7369.0,1264.0,13041.0,12595.0,50982.0,61751.0,5169.0,951.0,76561.0,C5TC
2025-07-11,PVF,SGX Baltic Panamax Time Charter Average Futures,1574.0,2589.0,14934.0,19355.0,52085.0,45929.0,2040.0,2760.0,70633.0,P4TC
2025-07-18,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7534.0,1345.0,12438.0,9041.0,50650.0,64324.0,5118.0,1030.0,75740.0,C5TC
2025-07-18,PVF,SGX Baltic Panamax Time Charter Average Futures,1671.0,3255.0,15333.0,15490.0,52125.0,49674.0,2120.0,2830.0,71249.0,P4TC
2025-07-25,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7364.0,1350.0,12898.0,8851.0,51671.0,64975.0,4868.0,1625.0,76801.0,C5TC
2025-07-25,PVF,SGX Baltic Panamax Time Charter Average Futures,1509.0,3225.0,15320.0,14050.0,52940.0,51699.0,2040.0,2835.0,71809.0,P4TC
2025-08-01,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6721.0,1265.0,13019.0,5909.0,44362.0,59858.0,4563.0,1633.0,68665.0,C5TC
2025-08-01,PVF,SGX Baltic Panamax Time Charter Average Futures,1266.0,2450.0,16113.0,9790.0,42742.0,47936.0,2270.0,2215.0,62391.0,P4TC
2025-08-08,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6821.0,1255.0,14303.0,6008.0,43565.0,59981.0,4248.0,1693.0,68937.0,C5TC
2025-08-08,PVF,SGX Baltic Panamax Time Charter Average Futures,1111.0,2770.0,16133.0,9770.0,41671.0,47035.0,2135.0,1475.0,61050.0,P4TC
2025-08-15,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6944.0,1244.0,16346.0,6579.0,45724.0,63741.0,4326.0,1776.0,73340.0,C5TC
2025-08-15,PVF,SGX Baltic Panamax Time Charter Average Futures,1122.0,3211.0,17253.0,10150.0,42046.0,47695.0,2070.0,1435.0,62491.0,P4TC
2025-08-22,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,7015.0,1355.0,16896.0,7014.0,46730.0,65397.0,4931.0,1806.0,75572.0,C5TC
2025-08-22,PVF,SGX Baltic Panamax Time Charter Average Futures,1191.0,3645.0,19193.0,11375.0,43774.0,49388.0,1785.0,1535.0,65943.0,P4TC
2025-08-29,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6169.0,1159.0,16741.0,5653.0,40774.0,60894.0,5545.0,1523.0,69229.0,C5TC
2025-08-29,PVF,SGX Baltic Panamax Time Charter Average Futures,852.0,3576.0,18867.0,8774.0,38564.0,46383.0,1795.0,1345.0,60078.0,P4TC
2025-09-05,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6285.0,1169.0,16531.0,6434.0,41147.0,60527.0,5673.0,1506.0,69636.0,C5TC
2025-09-05,PVF,SGX Baltic Panamax Time Charter Average Futures,865.0,3896.0,19179.0,8074.0,39544.0,48123.0,1930.0,1425.0,61518.0,P4TC
2025-09-12,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6446.0,1110.0,17629.0,6592.0,43001.0,63221.0,5338.0,1491.0,72414.0,C5TC
2025-09-12,PVF,SGX Baltic Panamax Time Charter Average Futures,863.0,3461.0,19806.0,8704.0,40862.0,49846.0,2000.0,1520.0,63531.0,P4TC
2025-09-19,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6365.0,1045.0,18728.0,6603.0,45257.0,66999.0,5893.0,1596.0,76243.0,C5TC
2025-09-19,PVF,SGX Baltic Panamax Time Charter Average Futures,901.0,3541.0,21243.0,9444.0,41498.0,51272.0,2020.0,1405.0,65662.0,P4TC
2025-09-26,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6332.0,1081.0,19529.0,7649.0,46755.0,67668.0,5566.0,1784.0,78182.0,C5TC
2025-09-26,PVF,SGX Baltic Panamax Time Charter Average Futures,896.0,3461.0,21988.0,10639.0,43187.0,52961.0,2255.0,1265.0,68326.0,P4TC
2025-10-03,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,6029.0,900.0,18354.0,6369.0,41455.0,62348.0,5603.0,1824.0,71441.0,C5TC
2025-10-03,PVF,SGX Baltic Panamax Time Charter Average Futures,630.0,2790.0,21883.0,9049.0,36669.0,48778.0,2210.0,775.0,61392.0,P4TC
2025-10-10,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,5831.0,885.0,18326.0,6554.0,43076.0,63263.0,5258.0,1789.0,72491.0,C5TC
2025-10-10,PVF,SGX Baltic Panamax Time Charter Average Futures,660.0,2410.0,21713.0,8984.0,37526.0,50030.0,2315.0,790.0,62214.0,P4TC
2025-10-17,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,5797.0,1102.0,18225.0,6166.0,44185.0,63783.0,4903.0,2059.0,73110.0,C5TC
2025-10-17,PVF,SGX Baltic Panamax Time Charter Average Futures,672.0,2755.0,22261.0,9434.0,37876.0,48680.0,2530.0,2470.0,63339.0,P4TC
2025-10-24,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,5571.0,1118.0,18621.0,7467.0,47497.0,65978.0,4913.0,2039.0,76602.0,C5TC
2025-10-24,PVF,SGX Baltic Panamax Time Charter Average Futures,816.0,2987.0,22873.0,10383.0,39074.0,49513.0,2645.0,2525.0,65408.0,P4TC
2025-10-31,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,5344.0,1162.0,17184.0,6270.0,43184.0,61216.0,4796.0,1860.0,70508.0,C5TC
2025-10-31,PVF,SGX Baltic Panamax Time Charter Average Futures,745.0,2562.0,23123.0,8015.0,35581.0,48517.0,2385.0,2740.0,61834.0,P4TC
2025-11-07,CWF,SGX Baltic Capesize Time Charter Average (5TC) Futures,5212.0,1117.0,17181.0,6166.0,44548.0,62544.0,4811.0,1925.0,71752.0,C5TC
2025-11-07,PVF,SGX Baltic Panamax Time Charter Average Futures,740.0,3142.0,24828.0,8140.0,36300.0,49706.0,2410.0,3290.0,64278.0,P4TC
